"","year","state","name","votemargin","turnout","democraticvoteshare_president"
"1211",2002,"OK","Carolyn  Coleman",0.16649652919559,0.586367552664455,-0.102223106799647
"1212",2002,"OK","Joan  Greenwood",NA,NA,-0.294769843295217
"1213",2002,"OK","Suzanne  Hogan",-0.0678666273236943,0.22936450772896,-0.171997466194443
"1214",2002,"OK","Mary  Easley",0.179754804506296,0.564654165808091,-0.0241350059397519
"1215",2002,"OK","Odilia M. Dank",0.124700059988002,0.607759295775977,-0.132557040662505
"1216",2002,"OK","Debbie Kay Blackburn",NA,NA,-0.0615126213524491
"1217",2002,"OK","Rebecca  Hamilton",NA,NA,-0.157230526814237
"1218",2002,"OK","Michelle  Sutton",-0.0661013858497447,0.383122114798363,-0.253002247866243
"1219",2002,"OK","Carol  Hall",-0.27173119065011,0.406457005212119,-0.297547802352346
"1220",2002,"OK","Amy  Stewart-Smith",-0.229677949092236,0.347544447790818,-0.202258172817528
"1221",2002,"OK","Mary Jane Tinkler",-0.0148209518549204,0.366320393657736,-0.0103433639975265
"1222",2002,"OR","Susan  Morgan",0.242037576610067,0.580819904796594,0.150685195298865
"1223",2002,"OR","Barbara  Davidson",-0.128846060957349,0.387663885578069,0.117219899361953
"1224",2002,"OR","Joanne  Verger",NA,NA,0.140741972997785
"1225",2002,"OR","Marcia L. Thompson",-0.009966415143717,0.395809220679012,0.0280005587730557
"1226",2002,"OR","Elizabeth Terry Beyer",0.0311388475716226,0.542750118055467,0.0872175813652575
"1227",2002,"OR","Araminta  Hawkins",-0.029060874885286,0.419620341388618,0.183215539809316
"1228",2002,"OR","Betsy L. Close",0.0194161513277555,0.642084795838489,0.126938260393217
"1229",2002,"OR","Kelley  Wirth",0.184537081919535,0.54705672536893,0.0540721000637859
"1230",2002,"OR","Tootie  Smith",NA,NA,0.148240238754079
"1231",2002,"OR","Vickie  Berger",0.129720082660154,0.596612591409599,0.150773308100179
"1232",2002,"OR","Betty  Komp",-0.0040287265720792,0.243628433596934,0.0955749330110848
"1233",2002,"OR","Donna G. Nelson",0.0929806181246726,0.64393736722008,0.0280337374191731
"1234",2002,"OR","Mary  Gallegos",0.0163354411321891,0.503948433069742,0.140122011117637
"1235",2002,"OR","Aron  Carleson",-0.005235756966219,0.38261763463103,0.185774044785649
"1236",2002,"OR","Elizabeth ""Betsy"" Johnson",NA,NA,0.0155624822713435
"1237",2002,"OR","Elaine M. Hopson",0.0139286185802931,0.641891909129176,0.176936363941059
"1238",2002,"OR","Mary  Nolan",NA,NA,0.049469617055729
"1239",2002,"OR","Martha  Schrader",-0.0151047628527348,0.451994744852166,0.000434827525168657
"1240",2002,"OR","Carolyn  Tomei",NA,NA,0.0142431246116757
"1241",2002,"OR","Diane  Rosenbaum",NA,NA,0.0492997450754046
"1242",2002,"OR","Jackie  Dingfelder",NA,NA,0.178978702658787
"1243",2002,"OR","Laurie Monnes Anderson",0.111068544822302,0.572425603412065,0.0801825158298016
"1244",2002,"OR","Patti  Smith",0.14317290021358,0.6367164317201,0.172663624258712
"1245",2002,"OR","Cylvia  Hayes",-0.183559899790546,0.479078456556072,0.0837019079830498
"1246",2002,"OR","Karole S. Stockton",-0.143350253807107,0.394260414310183,0.104857310466468
"1247",2002,"OR","Elizabeth  Scheeler",-0.171149585201216,0.12747854444437,0.155807022331283
"1248",2002,"OR","Roxanna  Swann",-0.221171446003661,0.386987608274591,0.104772410867736
"1249",2002,"OR","Virginia C. Lemon",-0.104350330040314,0.407016397338403,0.158275430137292
"1250",2002,"OR","Vicki L. Walker",0.0430631332813718,0.619399189044821,0.0479575622826815
"1251",2002,"OR","Barbara  Ross",-0.046320645905421,0.393542609205874,0.170192269980907
"1252",2002,"OR","Jackie  Winters",0.0455160439263084,0.622009112901477,0.167862624349073
"1253",2002,"OR","Joan  Dukes",0.0954532749464269,0.630225673162785,0.181675255764276
"1254",2002,"PA","Linda  Bebko-Jones",0.226834450073541,0.430250481695568,-0.0689406242687255
"1255",2002,"PA","Donna M. Snyder",-0.268812516029751,0.39711210859337,-0.29716846535448
"1256",2002,"PA","Linda  Schoettker",-0.169462207778593,0.367728105948877,-0.233985825721174
"1257",2002,"PA","Nancy L. Cox",-0.0997071742313324,0.341287984727069,-0.088530026958324
"1258",2002,"PA","Susan  Laughlin",0.0630395337328861,0.526839153001908,-0.27115026328247
"1259",2002,"PA","Bobbi Jo Wagner",-0.193075754286955,0.452185083914765,-0.256399314966984
"1260",2002,"PA","Virginia Waters Schrader",-0.091288616754801,0.444260801256874,-0.0377062566345558
"1261",2002,"PA","Monica A. Douglas",-0.0881692850272523,0.348918533126193,-0.0676291569834575
"1262",2002,"PA","Susanna  Lisotto",-0.117099204688154,0.347790963932445,-0.160024828766473
"1263",2002,"PA","Sara G. Steelman",-0.0684539609508642,0.287804079851642,-0.0462210109457374
"1264",2002,"PA","Sheila  Brooker",-0.076325441813938,0.35550080032265,-0.0550884919473901
"1265",2002,"PA","Netta Young Hughes",-0.115102876225358,0.368684843624699,-0.0418988364748657
"1266",2002,"PA","Penny  McFadden",-0.275050893463017,0.38853034931998,-0.184073671745136
"1267",2002,"PA","Patricia H. Vance",0.278533771910062,0.632131453936609,-0.128261953569017
"1268",2002,"PA","Bernadette C. Johnson",-0.280414150129422,0.280091275751203,-0.170558429695666
"1269",2002,"PA","Mauree  Gingrich",0.170094206021797,0.512226592868498,-0.0974339595995843
"1270",2002,"PA","Tina  Pickett",NA,NA,-0.112478290940635
"1271",2002,"PA","Sandra J. Major",NA,NA,-0.197760332725011
"1272",2002,"PA","Phyllis  Mundy",0.151762533894883,0.537929064452943,-0.0647547755856067
"1273",2002,"PA","Roberta  Carlisle",-0.254833040421793,0.279470251352211,-0.284112229454331
"1274",2002,"PA","Jennifer  Mann",NA,NA,-0.036569340666756
"1275",2002,"PA","Betsy  Helsel",-0.0822168652357332,0.435405479202694,-0.295441674627364
"1276",2002,"PA","Katharine M. Watson",NA,NA,-0.234443465899676
"1277",2002,"PA","Joellen F. Gross",-0.203298011668056,0.346471166851101,-0.185602713190019
"1278",2002,"PA","Mary Ann Dailey",0.0795130795130795,0.510197762393013,-0.121250463346951
"1279",2002,"PA","Wallis W. Brooks",-0.0262543757292882,0.373822262960437,-0.0126982858870178
"1280",2002,"PA","Jacqueline R. Crahalla",0.0018116983953529,0.560814267830252,-0.0713590638712048
"1281",2002,"PA","Elinor Z. Taylor",0.138671089666265,0.551958560487158,-0.223438185802661
"1282",2002,"PA","Carole A. Rubley",0.158747496814127,0.596944444444444,-0.0803138829069212
"1283",2002,"PA","Lavada E. Y. Driggins",-0.0443522135416667,0.25042823971273,-0.23251059378963
"1284",2002,"PA","Sara Lynn Petrosky",-0.0241766496659155,0.453919661733615,-0.251632663467899
"1285",2002,"PA","Beverly D. Uram",-0.179663798677078,0.350579101438208,-0.145860740868375
"1286",2002,"PA","Marie A. Lederer",NA,NA,-0.0181396981934085
"1287",2002,"PA","Babette  Josephs",0.28931218156554,0.428952875367218,-0.110441697249189
"1288",2002,"PA","Julie  Harhart",0.184629913823634,0.516668854854638,-0.0929127173032612
"1289",2002,"PA","Louise Williams Bishop",NA,NA,-0.225474160979502
"1290",2002,"PA","Beverly  Mackereth",0.313496705867865,0.518707786342799,-0.12561393880751
"1291",2002,"PA","Rosita C. Youngblood",NA,NA,-0.276961182290688
"1292",2002,"PA","LeAnna M. Washington",0.377645844088797,0.602977762051226,-0.106663038628176
"1293",2002,"PA","Christine M. Tartaglione",0.302569999193093,0.409664074135363,-0.100439065718092
"1294",2002,"PA","Allyson  Schwartz",0.322709812594576,0.589654804179063,-0.175885717431083
"1295",2002,"PA","Lisa  Boscola",0.117482133040132,0.474676297426351,-0.240000281506218
"1296",2002,"PA","Stacey R. Brumbaugh",-0.230782779164688,0.328947880114991,-0.299534666631371
"1297",2002,"PA","Jane C. Orie",0.207950390354778,0.605931416596264,-0.259653708874248
"1298",2002,"RI","Edith H. Ajello",NA,NA,0.143508933158591
"1299",2002,"RI","Joanne M. Giannini",NA,NA,0.120454070763662
"1300",2002,"RI","Anastasia P. Williams",NA,NA,0.159970127232373
"1301",2002,"RI","Charlene  Lima",0.179417642021125,0.465364732912119,0.0161176557186991
"1302",2002,"RI","Eileen Slattery Naughton",NA,NA,0.0385809594299644
"1303",2002,"RI","Barbara  Colt",-0.16902714550666,0.451353832033043,0.031166603974998
"1304",2002,"RI","Melvoid J. Benson",0.0053841941960212,0.672270500869016,0.132650957535952
"1305",2002,"RI","Harriet E. Powell",-0.0841526894158473,0.485010735017362,0.079634899366647
"1306",2002,"RI","Mary Lou Walter",-0.101359456217513,0.364260768335274,0.18722199620679
"1307",2002,"RI","Amanda A. Doescher",-0.138124362895005,0.321318383625555,0.167188153369352
"1308",2002,"RI","Colette J. Matarese",-0.128094183940431,0.436648991446615,0.0134571502450854
"1309",2002,"RI","Carol A. Mumford",NA,NA,0.137990943947807
"1310",2002,"RI","Mary  Cerra",NA,NA,0.159120219340548
"1311",2002,"RI","Gloria P. Nerney",-0.149475674746433,0.470274914089347,0.122225024132058
"1312",2002,"RI","Elaine A. Coderre",NA,NA,0.109168713260442
"1313",2002,"RI","Elizabeth M. Dennigan",0.353961022525943,0.478481307323432,0.127023850707337
"1314",2002,"RI","Susan A. Story",NA,NA,0.0676383077166975
"1315",2002,"RI","Joyce M. Bryant",-0.114663256606991,0.295922785035781,0.159068089583889
"1316",2002,"RI","Joan B. Quick",-0.067056530214425,0.421315108976727,0.0139658651314676
"1317",2002,"RI","Christine H. Callahan",0.136666082997724,0.665165542130865,0.0815192376729101
"1318",2002,"RI","Maxine Bradford Shavers",NA,NA,0.109222221141681
"1319",2002,"RI","Rhoda E. Perry",0.325830343710219,0.339675101877658,0.176144060352817
"1320",2002,"RI","Maryellen  Goodwin",NA,NA,0.094792700977996
"1321",2002,"RI","Mary A. Parella",0.019718161741508,0.579114191977987,0.0135339532978833
"1322",2002,"RI","June N. Gibbs",0.0786203941730934,0.550967692386463,0.187028820812702
"1323",2002,"RI","Elizabeth  Tetreault",-0.178813465170537,0.379297020903904,0.191253555892035
"1324",2002,"RI","Beatrice A. Lanzi",0.123614997202015,0.580877306871928,0.0561595437116921
"1325",2002,"RI","Hanna M. Gallo",0.168092137233939,0.634496017577589,0.178063712827861
"1326",2002,"RI","Elizabeth H. Roberts",0.210177237766135,0.534839108910891,0.0384614542126656
"1327",2002,"RI","Donna M. Walsh",-0.0572834020945732,0.409101774142144,0.0812240106984973
"1328",2002,"SC","Becky Rogers Martin",NA,NA,-0.0837038325844333
"1329",2002,"SC","Diane  Anderson",-0.110996480155359,0.311993581123077,-0.16346796748694
"1330",2002,"SC","Betsy  Ross",-0.0313429285119543,0.321159344944112,-0.0744340877747163
"1331",2002,"SC","Gloria A. Haskins",NA,NA,-0.083735847263597
"1332",2002,"SC","Brenda  Lee",NA,NA,-0.222054026043043
"1333",2002,"SC","Becky  Meacham-Richardson",NA,NA,-0.027146970690228
"1334",2002,"SC","Bessie  Moody-Lawrence",NA,NA,-0.0194901635404676
"1335",2002,"SC","Mary Beth Freeman",NA,NA,-0.203411718271673
"1336",2002,"SC","Denny Woodall Neilson",NA,NA,-0.291622018022463
"1337",2002,"SC","Gilda  Cobb-Hunter",NA,NA,-0.188659168872982
"1338",2002,"SC","Shirley Rogers Hinson",NA,NA,-0.0138810523319989
"1339",2002,"SC","Annette D. Young",NA,NA,-0.184882737533189
"1340",2002,"SC","Patricia  Ferguson-Majors",-0.0961054691139476,0.300571504518873,-0.04457138821017
"1341",2002,"SC","Vida O. Miller",0.103164888966603,0.610012855306385,-0.264597344677895
"1342",2002,"SC","Naomi Bonnie Adams",-0.164095047060639,0.295226338495998,-0.102951448853128
"1343",2002,"SC","JoAnne  Gilham",NA,NA,-0.150889360578731
"1344",2002,"SC","Catherine  Ceips",NA,NA,-0.0707175048999488
"1345",2002,"SD","Judy  Clark",-0.0158883004333173,0.41956399652831,-0.0545056959148496
"1346",2002,"SD","Nancy L. Walker",-0.194649805447471,0.570689447719889,-0.0396918498678133
"1347",2002,"SD","Patricia  de Hueck",NA,NA,-0.24280259879306
"1348",2002,"SD","Marguerite M. Kleven",NA,NA,-0.255269013997167
"1349",2002,"SD","Arlene H. Ham",NA,NA,-0.2253972832812
"1350",2002,"SD","J. P.  Duniphan",0.182436517533253,0.624886589435009,-0.287137464503758
"1351",2002,"SD","Connie Rae Kandaras",-0.220217498764212,0.501103752759382,-0.198208643565886
"1352",2002,"SD","Sharon V. Green",-0.0848008884658099,0.350157218578744,-0.0859209346817806
"1353",2002,"TN","Jamie  Hagood",NA,NA,-0.29716287504416
"1354",2002,"TN","Tommie F. Brown",0.237949694358152,0.414601657430474,-0.128693052451126
"1355",2002,"TN","Brenda Kaye Turner",0.102041593661918,0.475967813159315,-0.226612372300588
"1356",2002,"TN","Donna  Rowland",0.119384177076485,0.570845371613167,-0.139540058746934
"1357",2002,"TN","Diane L. Black",0.176087069458154,0.592613865200413,-0.200837443163618
"1358",2002,"TN","Janis Baird Sontany",0.165076762557758,0.455148532895936,-0.088460757303983
"1359",2002,"TN","Edith Taylor Langster",NA,NA,-0.216885133157484
"1360",2002,"TN","Susan M. Lynn",0.129314130148415,0.676406871406369,-0.239572576317005
"1361",2002,"TN","Mary  Pruitt",NA,NA,-0.296053949394263
"1362",2002,"TN","Sherry Stoner Jones",0.152847380410023,0.385391785263058,-0.268575672036968
"1363",2002,"TN","Barbara  Cooper",0.29594606822912,0.498020857859092,-0.0296891236212105
"1364",2002,"TN","Kathryn I. Bowers",NA,NA,-0.00922196998726577
"1365",2002,"TN","Lois M. DeBerry",NA,NA,-0.149360364186577
"1366",2002,"TN","Henri E. Brooks",NA,NA,-0.268097207858227
"1367",2002,"TN","Charlotte  Burks",0.0878821271825661,0.553947560732099,-0.205899577005766
"1368",2002,"TN","Thelma  Harper",NA,NA,-0.225440153363161
"1369",2002,"TX","Betty  Brown",0.0970672446549463,0.472015641139147,-0.0290959861362353
"1370",2002,"TX","Robin L. Moore",-0.0488390712570056,0.234947623795964,-0.13141598305665
"1371",2002,"TX","Lois W. Kolkhorst",NA,NA,-0.250486597744748
"1372",2002,"TX","Jean  Killgore",-0.074471475618825,0.187872945688106,-0.0348941476782784
"1373",2002,"TX","Dora F. Olivo",0.126667493950487,0.480020184232613,-0.218786545260809
"1374",2002,"TX","Glenda  Dawson",0.0740383141762452,0.451706231262443,-0.264727021451108
"1375",2002,"TX","Geanie W. Morrison",NA,NA,-0.288470691489056
"1376",2002,"TX","Josephine W. Miller",-0.0335700997801454,0.263794292161123,-0.0763044007122517
"1377",2002,"TX","Vilma  Luna",0.164793678665496,0.43553559590954,-0.110303562716581
"1378",2002,"TX","Gabi S. Canales",0.0233093790307721,0.464176836739695,-0.104465893283486
"1379",2002,"TX","Irma  Rangel",0.115853909889113,0.374663988967724,-0.0449790061684325
"1380",2002,"TX","Dawnna M. Dukes",NA,NA,-0.170972111402079
"1381",2002,"TX","Ann  Kitchen",-0.0357876241082203,0.381177852313487,-0.144328394229524
"1382",2002,"TX","Suzanna Gratia Hupp",NA,NA,-0.033332975464873
"1383",2002,"TX","Dianne White Delisi",NA,NA,-0.0667561795329675
"1384",2002,"TX","Arlene  Wohlgemuth",0.181657793735298,0.440782016010591,-0.170781099633314
"1385",2002,"TX","Mary C Denny",NA,NA,-0.223085810453631
"1386",2002,"TX","Myra  Crownover",NA,NA,-0.214567667897791
"1387",2002,"TX","Anne M. Graham",-0.198160862295898,0.210630421570252,-0.293042767303996
"1388",2002,"TX","Jeri  Slone",-0.192414550623506,0.257042007896536,-0.1287629555678
"1389",2002,"TX","Carter  Casteel",0.291456554382662,0.532107510845987,-0.121161733358167
"1390",2002,"TX","Norma  Chavez",NA,NA,-0.123328239703551
"1391",2002,"TX","Yolanda  Guerrero",-0.179106438896189,0.18678155179818,-0.233972514281049
"1392",2002,"TX","Judy  Strickland",-0.146297429620563,0.244287350027381,-0.264865247206762
"1393",2002,"TX","Jodie  Laubenberg",0.277288565949056,0.522951667097441,-0.208953933231533
"1394",2002,"TX","Vicki  Truitt",NA,NA,-0.289299781923182
"1395",2002,"TX","Mimi  Coffey",-0.200589132450133,0.263170710007913,-0.0182301230728626
"1396",2002,"TX","Terri  Hodge",NA,NA,-0.264011160819791
"1397",2002,"TX","Elvira  Reyna",NA,NA,-0.042355627915822
"1398",2002,"TX","Linda  Harper-Brown",NA,NA,-0.192300743004307
"1399",2002,"TX","Theresa  Daniel",-0.0840787623066104,0.261073080573957,-0.0419996765675023
"1400",2002,"TX","Helen  Giddings",0.245000278536015,0.557511945919743,-0.218455290212296
"1401",2002,"TX","Yvonne  Davis",NA,NA,-0.223744636354968
"1402",2002,"TX","Lisa  Sutter",-0.213028643261201,0.256511465406423,-0.259722477570176
"1403",2002,"TX","Ruth Jones McClendon",NA,NA,-0.0859097337350249
"1404",2002,"TX","Elizabeth Ames Jones",NA,NA,-0.186993438284844
"1405",2002,"TX","Peggy  Hamric",NA,NA,-0.277038633800112
"1406",2002,"TX","Beverly  Woolley",NA,NA,-0.0318461337592453
"1407",2002,"TX","Dionne L. Roberts",-0.0475113122171946,0.0743862919111262,-0.0962226271396503
"1408",2002,"TX","Senfronia  Thompson",NA,NA,-0.16098075597547
"1409",2002,"TX","Jessica Christine Farrar",NA,NA,-0.100237130722962
"1410",2002,"TX","Debbie  Riddle",NA,NA,-0.239024585019797
"1411",2002,"TX","Florence  Shapiro",NA,NA,-0.0872098011430353
"1412",2002,"TX","Jane  Nelson",NA,NA,-0.158765453961678
"1413",2002,"TX","Ronnie Ellen Harrison",-0.114288196254213,0.207555536918029,-0.0792071255855262
"1414",2002,"TX","Judith  Zaffirini",NA,NA,-0.0583324570208788
"1415",2002,"TX","Leticia  Van de Putte",NA,NA,-0.234597985656001
"1416",2002,"UT","La Wanna ""Lou"" Shurtliff",0.462191605254726,0.483002343361659,-0.289664875692688
"1417",2002,"UT","Dana C. Love",NA,NA,-0.119202472083271
"1418",2002,"UT","Marda  Dillree",NA,NA,-0.24578713264782
"1419",2002,"UT","Sheryl L. Allen",NA,NA,-0.118477488937788
"1420",2002,"UT","Ann W. Hardy",0.208709472345836,0.563178527085281,-0.0327343380544335
"1421",2002,"UT","Jo Ellen ""Jody"" Millard",-0.165748595350887,0.269272385999779,-0.00526636994909495
"1422",2002,"UT","Jackie  Biskupski",0.233106338397066,0.448293545744845,-0.22383963551838
"1423",2002,"UT","Fran  Crookston",-0.5,0.245961301809232,-0.111265873303637
"1424",2002,"UT","Judy Ann Buffmire",0.13152243933863,0.378554257572411,-0.254181133769453
"1425",2002,"UT","Carol Spackman Moss",0.064023585320778,0.620889909209418,-0.121742840018123
"1426",2002,"UT","Cindy  Beshear",-0.0195540023298386,0.242461607443112,-0.210282384767197
"1427",2002,"UT","Karen W. Morgan",0.085056255409174,0.613627186197131,-0.29210380136501
"1428",2002,"UT","Trisha  Beck",-0.0018591549295775,0.408947313260769,-0.281369432900101
"1429",2002,"UT","Merlynn T. Newbold",0.225098619329389,0.641900393352723,-0.260254260571674
"1430",2002,"UT","Maria R. O'Brien",-0.345291479820628,0.36231531881804,-0.147437904914841
"1431",2002,"UT","Katherine M. Bryson",NA,NA,-0.188501190533862
"1432",2002,"UT","Margaret  Dayton",NA,NA,-0.175235544308089
"1433",2002,"UT","Becky  Lockhart",NA,NA,-0.0812753634061664
"1434",2002,"UT","Nisa J. Sisneros",-0.0145965743832813,0.153202730682835,-0.0471030709566548
"1435",2002,"UT","Paula  Julander",NA,NA,-0.0277422458399087
"1436",2002,"UT","Patrice M. Arent",0.062055768179333,0.599239669110027,-0.0333374465117231
"1437",2002,"UT","Deidre Ann Tyler",-0.136780620655056,0.212707807749531,-0.108527135127224
"1438",2002,"UT","Karen  Hale",0.166089792658169,0.582853850862348,-0.0284503347007558
"1439",2002,"UT","Beverly Ann Evans",0.232385724511709,0.549686957436734,-0.0368174108443782
"1440",2002,"WA","Laurie H. Dolan",-0.0139611014827653,NA,0.0788865423761308
"1441",2002,"WA","Patricia S. Hale",NA,NA,0.0876744289882481
"1442",2002,"WA","Joyce  Mulliken",NA,NA,0.0502449806313962
"1443",2002,"WA","Cheryl  Potebnya",-0.120688544652346,NA,0.0192468470428139
"1444",2002,"WA","Betty P. Ringlee",-0.00415224075733,NA,0.120095864031464
"1445",2002,"WA","Rosa G. Franklin",NA,NA,0.145112674497068
"1446",2002,"WA","Tracey  Eide",0.0405197708537097,NA,0.158298811223358
"1447",2002,"WA","Darlene  Fairley",0.117371586315686,NA,0.0809830747079104
"1448",2002,"WA","Karen  Keiser",0.133697135061391,NA,0.141022095503286
"1449",2002,"WA","Jeanne  Kohl-Welles",NA,NA,0.186812600726262
"1450",2002,"WA","Georgia Anne Gardner",-0.0157868635662332,NA,0.0108931696973741
"1451",2002,"WA","Pat G. Thibaudeau",NA,NA,0.0887659288477153
"1452",2002,"WA","Debbie  Jacobson",-0.0551887956564659,NA,0.0440044836141169
"1453",2002,"WI","Becky  Weber",0.0215366001209921,NA,-0.167106539499946
"1454",2002,"WI","Peggy  Krusick",NA,NA,-0.28741608497221
"1455",2002,"WI","Annette Polly Williams",NA,NA,-0.0843297525309026
"1456",2002,"WI","Johnnie  Morris-Tatum",NA,NA,-0.0695142041193321
"1457",2002,"WI","Shirley I. Krug",0.165017076740782,NA,-0.202575269713998
"1458",2002,"WI","Leah  Vukmir",NA,NA,-0.207909773779102
"1459",2002,"WI","Christine M. Sinicki",NA,NA,-0.0915314953308553
"1460",2002,"WI","Lin  Clousing",-0.5,NA,-0.279935974138789
"1461",2002,"WI","Suzanne  Jeskewitz",NA,NA,-0.187395881325938
"1462",2002,"WI","Kitty  Rhoades",0.190350587976701,NA,-0.167146654170938
"1463",2002,"WI","Lorraine M. Seratti",0.113022040040397,NA,-0.0604174847016111
"1464",2002,"WI","Jean  Hundertmark",NA,NA,-0.0246051676338539
"1465",2002,"WI","Debi  Towns",0.0305565039262547,NA,-0.200831809826195
"1466",2002,"WI","Meagan  Yost",-0.0665440049064704,NA,-0.269973564427346
"1467",2002,"WI","Arlene  Siss",-0.0651838022275156,NA,-0.261361748515628
"1468",2002,"WI","Sheryl K. Albers",NA,NA,-0.158240338764153
"1469",2002,"WI","Carol  Owens",NA,NA,-0.29316648482345
"1470",2002,"WI","Terri  McCormick",NA,NA,-0.283429409516975
"1471",2002,"WI","Bonnie L. Ladwig",NA,NA,-0.103831737488508
"1472",2002,"WI","Samantha  Kerkman",NA,NA,-0.089568726439029
"1473",2002,"WI","Amy Sue Vruwink",0.0365384615384615,NA,-0.129625566210598
"1474",2002,"WI","Julie M. Lassa",0.224850099933378,NA,-0.238665173132904
"1475",2002,"WI","Terese  Berceau",NA,NA,-0.182784846425056
"1476",2002,"WI","Sondy  Pope-Roberts",0.0311960648947187,NA,-0.212521753180772
"1477",2002,"WI","Debra A. Glenn",-0.111218568665377,NA,-0.0399863298051059
"1478",2002,"WI","Judy  Krawczyk",0.129835533935603,NA,-0.194202157552354
"1479",2002,"WI","Barbara  Gronemus",0.179551267147175,NA,-0.158618783717975
"1480",2002,"WI","Vicki  Burke",-0.103904555314534,NA,-0.298905335669406
"1481",2002,"WI","Jennifer Ehlenfeldt Shilling",0.140263630916717,NA,-0.00206634672358632
"1482",2002,"WI","Ann  Nischke",0.14054372702684,NA,-0.186357447691262
"1483",2002,"WI","Susan  Hilsabeck",-0.132080570769674,NA,-0.112442111154087
"1484",2002,"WI","Judith  Robson",0.146894074016843,NA,-0.0287240792764351
"1485",2002,"WY","Deborah  Alden",NA,NA,-0.0179138587787747
"1486",2002,"WY","Jane  Warren",0.156095551894563,0.376650698799941,-0.0583212747937068
"1487",2002,"WY","Stephanie Jo Player",-0.195057369814651,0.221143531431023,-0.247831442509778
"1488",2002,"WY","Clarene  Law",NA,NA,-0.180910933320411
"1489",2002,"WY","Elaine D. Harvey",NA,NA,-0.150293573015369
"1490",2002,"WY","N. Jane  Wostenberg",NA,NA,-0.177582817850634
"1491",2002,"WY","Lisa L. Carroll-Reece",-0.139067252450152,0.254932665205136,-0.275031039468013
"1492",2002,"WY","Cissy  Dillon",-0.0750958984951313,0.280137490793027,-0.189980527642183
"1493",2002,"WY","Liz  Gentile",0.000171174255392,0.464650283553875,-0.261242249119095
"1494",2002,"WY","Jo A. Koch",-0.122418879056047,0.409069960365011,-0.250460776104592
"1495",2002,"WY","Nancy  Berry",-0.0644837284049819,0.268198008950589,-0.264878389961086
"1496",2002,"WY","Susan ""Sue"" Castenada",-0.0086997785510914,0.278868881344278,-0.144228358590044
"1497",2002,"WY","Linda  Beaver",-0.0226288862652499,0.205002474245355,-0.161172335059382
"1498",2002,"WY","Lorna  Johnson",NA,NA,-0.115077500184998
"1499",2002,"WY","Saundra  Meyer",0.138766519823788,0.469658753709199,-0.215331128099933
"1500",2002,"WY","Rosie  Berger",0.138794360719494,0.592500963061251,-0.0430147112114355
"1501",2002,"WY","Dorothy M. Bullard",-0.0417212756662298,0.220472440944882,-0.235650498792529
"1502",2002,"WY","Ann  Robinson",NA,NA,-0.000307612214237452
"1503",2002,"WY","Mary Meyer Gilmore",0.12624254473161,0.435103598207551,-0.0495384522015229
"1504",2002,"WY","Kathryn L. Sessions",NA,NA,-0.285984097933397
"1505",2004,"AK","Dawn  Allen-Herron",-0.0425033972520006,0.592474666371338,-0.133915965934284
"1506",2004,"AK","Beth  Kerttula",0.212593808630394,0.87957922858574,-0.285515098739415
"1507",2004,"AK","Kathy L. Dietrich",-0.0356482703987325,0.810336005457957,-0.296731665241532
"1508",2004,"AK","Carole Ann Newcomer",-0.204308547602502,0.438689397371998,-0.217463209619746
"1509",2004,"AK","Nancy  Dahlstrom",NA,NA,-0.160056173591875
"1510",2004,"AK","Peggy  Robinson",-0.0594936708860759,0.558757221361138,-0.0432283842237666
"1511",2004,"AK","Sharon  Cissna",0.0742262633327505,0.641793109410798,-0.146498294197954
"1512",2004,"AK","Lesil  McGuire",0.191886510701842,0.89358234295416,-0.211681511043571
"1513",2004,"AK","Rachael C. Higgins",-0.211073119410836,0.689469299750086,-0.110679130791686
"1514",2004,"AK","Deborah  Germano",-0.10845533313415,0.704649885126361,-0.139457965199836
"1515",2004,"AK","Gabrielle  LeDoux",NA,NA,-0.198815410584211
"1516",2004,"AK","Mary Sattler Kapsner",NA,NA,-0.184535345155746
"1517",2004,"AK","Rita T. Allee",-0.118546168958743,0.465482498693932,-0.10719438905362
"1518",2004,"AK","Bettye  Davis",0.0307612095933264,0.748611189681507,-0.21229383170139
"1519",2004,"AK","Paula R. Pawlowski",-0.126805358078276,0.568300767620377,-0.169089902378619
"1520",2004,"AK","Lynda L. Zaugg",-0.0715657252580206,0.583793408379341,-0.107314104493707
"1521",2004,"AR","Stephanie  Flowers",NA,NA,-0.0758130147820339
"1522",2004,"AR","Janet  Johnson",0.0038289994109232,0.826382697705135,-0.202725300402381
"1523",2004,"AR","Virginia ""Ginna"" Watson",-0.0929492039423806,0.585708469055375,-0.279697674466297
"1524",2004,"AR","Joyce  Elliott",NA,NA,-0.240568014211021
"1525",2004,"AR","Wilhelmina E. Lewellen",NA,NA,-0.0451921159168705
"1526",2004,"AR","Pam  Adcock",NA,NA,-0.030384451453574
"1527",2004,"AR","Linda Pondexter Chesterfield",NA,NA,-0.172735099308193
"1528",2004,"AR","Sandra  Prater",NA,NA,-0.229683350538835
"1529",2004,"AR","Betty  Pickett",0.150703586019065,0.595796847635727,-0.120358823589049
"1530",2004,"AR","Susan L. Schulte",0.216782036130339,0.695579697925951,-0.0551476588938385
"1531",2004,"AR","Nancy Duffy Blount",NA,NA,-0.117638642317615
"1532",2004,"AR","Shirley Ann Walters",NA,NA,-0.237211312470026
